,cr,UltimateCategory
3808,明显应该抽取到songbean里，简化下,12
3809,不要返回null,12
3810,不要返回null，返回空字串,12
3811,url怎么随便打印的？,4
3812,定义到ContentModule里去,12
3813,用自己代码的ArrayUtils,12
3814,这个判空多余,12
3815,这段要放在SongExInfo里，遍历下有没有品质字段。,12
3816,别引入checkstyle了,12
3817,日志要打描述,12
3818,词不达意，为空怎么是set,12
3819,常量放在前面,12
3820,用For-Each循环,12
3821,用LiveEvent,12
3822,封装一层啊,12
3823,严禁根据位置做逻辑,12
3824,通用Dialog，名字不对ConfirmDialogModelImpl,12
3825,要用AccountHelper.getMusicUserId();,12
3826,QualityInfo 有定义了,12
3827,getValue后一定不为空？有警告把！,6
3828,需要调用onBuyVipSucces刷新会员状态,12
3829,纯付费是指最低品质需要会员播放的,10
3830,抽取函数，过程太复杂。,12
3831,用User.TURIST,12
3832,定义字串,12
3833,判断多余,12
3834,测试代码,12
3835,异常页面呢？,0
3836,为什么会出现转换类型？,0
3837,这个是测试代码还是要提交的代码？确认吗？,0
3838,可能发生越界,10
3839,异常页面呢？,0
3840,这个为什么是硬编码的？如果要区分环境，写到xml里去,12
3841,放在string字串里，提交翻译,12
3842,放到string文件里，另外问一下多语言如何考虑,12
3843,测试代码删了,12
3844,命名不合适，什么Req？,12
3845,要写到string里,12
3846,放在资源文件里,12
3847,list是否可能为null？打印list大小用ArrayUtils的方法,12
3848,这几个最好统一下,12
3849,应该以实际的数据为准,12
3850,多余的，,12
3851,Float有对应方法,10
3852,不能每一个Item都监听，是不对的,10
3853,常量,4
3854,需要在onClear里释放,12
3855,不是根据portal判断，是根据contentType,10
3856,访问数据库需要异步获取,12
3857,测试代码删除掉。,12
3858,这个是不需要开放的,12
3859,接口定义不要暴露实现,12
3860,"异常要打error级别日志，直接用Logger.error(TAG, [描述], e);",12
3861,链式调用需要判空或者加注解,12
3862,在新的账号接口上处理。,12
3863,需要判断index有效性,12
3864,比较常量放在左边,12
3865,代码格式不对,10
3866,测试代码删掉,12
3867,回调也需要判断数组下标,12
3868,常量定义,12
3869,打日志,12
3870,接口不要暴露实现,10
3871,equals方法调用，常量写到前面,12
3872,打印errorCode,12
3873,多余的，删除,12
3874,不确定是否为空，就调用了，要么判空，要么限制Nonnull,12
3875,这段逻辑放到DaoHelper里去做就行了,12
3876,每次使用userId的地方动态获取,12
3877,定义到字串,12
3878,定义字串,12
3879,日志打印要打描述，只打个true/false不知道是什么,14
3880,日志要打印描述,12
3881,"什么失败？定义字串。
另外Manager类里不应该Toast，用回调通知到VM去弹",14
3882,这个应该是MusicUserId,12
3883,比较常量在左边,12
3884,定义字串提交翻译,12
3885,不暴露，最多是get,10
3886,布局太复杂，VM提供直接可展示的数据,10
3887,不要在private里设置，从构建的地方加载状态,12
3888,测试数据加TODO，定义一个位置。,12
3889,长表达式定义成方法或者变量,12
3890,不好的命名,12
3891,统一合一处理,12
3892,操作数据库的类，不应该做删除文件。,12
3893,类似,0
3894,抽取成函数,12
3895,常量放前面，就不用判空了,12
3896,"曝光打点全部挪到model里，view->viewmodel->打点model。
其他：
1. 函数逻辑非常冗余，直接开始打点就是了，后面还加个switch做什么
2. 取数据的防止数组越界，用ArrayUtils
3. 判断数组越界的数组和取数据的数组不是一个数组吧！判断的意义是什么？直接在内部封装好，外部判空就行了。",14
3897,需求已经做完了吧？为何还有这种编码？,0
3898,使用User.TURIST,12
3899,这个问一下新的接口是什么,12
3900,这都是什么意思,0
3901,日志，而且为啥有两个地方调用换肤接口的？,4
3902,进度日志不能打,12
3903,文件路径不要打印,12
3904,应该映射到一个上面，当前做的不准,12
3905,应该是_后缀,12
3906,要判断是不是存在,12
3907,两层observeForever会不会有问题？会重复创建对象。,10
3908,日志,4
3909,为什么默认值不是false,0
3910,为什么注释掉已有代码..,0
3911,必须要用全局广播吗？,0
3912,"没有""当前渠道""的概念了，需要和SE确认是不是在初始化里配置不支持的渠道。",12
3913,不要放通,12
3914,为空的时候  要重新获取一下,12
3915,没登录会强制拉起登录,12
3916,测试日志吧？不要提交,12
3917,add一个Object.class就可以了,12
3918,大写了,12
3919,放到工具类里,12
3920,用NetworkStartup     public LiveData<Boolean> getLiveConnect(),12
3921,为什么是写死的？,0
3922,字串,4
3923,切换新的下载接口,12
3924,不要写魔鬼数字,12
3925,提交翻译了还有这种编码？,15
3926,error要打日志,12
3927,抽到工具类里去,12
3928,要有错误描述，什么场景下的错误？,12
3929,所有的回调流程都要打日志,14
3930,函数调用了2遍,10
3931,打点使用错误,10
3932,资源引用错误,10
3933,改造原来的啊，万一调用原来的不就错了,12
3934,不要调用getSongExInfo,12
3935,用StringUtils判断空,12
3936,这个大写，其他小写？,0
3937,纯营销的，继续放一个子类,12
3938,变量不能大写开头,12
3939,测试日志不要提交,12
3940,异常日志。,12
3941,异常分支日志,12
3942,确认下多语言翻译场景,12
3943,用for-each,12
3944,异常日志,12
3945,打debug日志,12
3946,？？定义常量,6
3947,错误码没打,10
3948,测试日志,4
3949,验证签名放到下载里,12
3950,异常定义错误，用已有实现,12
3951,默认字串，不提交翻译，要标记一下。,12
3952,有checkstyle问题，而且反复调用了函数,10
3953,用工具类判空,12
3954,能放在基类的，不要搞这么多重复代码,12
3955,用for-each循环；抽取方法,12
3956,这些操作都写到SkinManagerImpl里去,12
3957,这个过程可以改为ResUsingInfoImpl的构造函数中进行,12
3958,测试日志吧？,0
3959,下载失败需要提示，打日志,14
3960,异常分支打日志,12
3961,测试代码，删掉,12
3962,为什么resID要判空？,0
3963,这个是换肤管理模块内部的，在SkinManagerImpl初始化的时候注册，并且写到SkinManagerImpl里面,14
3964,测试代码不要提交,12
3965,工具类判断,12
3966,有工具类判断数组下标,12
3967,用工具类判断,12
3968,songBeans 没判空,12
3969,这里的是非安全intent，getIntent会转换,10
3970,"这块调用都是有损耗的，不要每个都先调用一遍。
直接if else if 写吧。优先判断损耗小的。",14
3971,该删除的就删除,12
3972,这段不需要了，取不到stream就默认高品质不付费吧,14
3973,"1. findQualityInfo 可能为空
2. isPay 不能以mSongBean为准？，还要自己转换吗",10
3974,有空指针风险吧？这个类里面很多打印不太合理,10
3975,不需要，通过DownloadChoiceDialogBean传bean数据进去,12
3976,这个为什么修改？,0
3977,info日志不要打,12
3978,实现错误,4
3979,用新的状态监听,12
3980,"这块代码，还得和原来的zuozhenzhen对下，逻辑应该改错了,不应该加那么多if吧",10
3981,这个干什么的？,0
3982,这什么意思？,0
3983,定义到Bean里去,12
3984,不能循环查询数据库！歌曲量大就卡死了，一次查询出来进行匹配就是了,14
3985,用工具类,12
3986,用工具类MathUtils,12
3987,增加对结果的判空,12
3988,可能空指针啊,10
3989,注意下返回值，永远返回0有什么影响,10
3990,用MoreAction.GOTO_COLUMNTYPE_CATEGORYTYPE,12
3991,这是空数据啊,4
3992,日志描述,12
3993,直接用定义好的ContentType就可以了,12
3994,反序列化为什么不行？,0
3995,你这一改试听缓存只会缓存一首了，这个要么去掉？跑步的也缓存，我记不清了,10
3996,在线不是这么判断的了，可以直接先检测下，不加if,12
3997,显然是已有字串啊,10
3998,"checksyle问题 ,用 ArrayUtils",14
3999,这个没处理,4
4000,这些都放在QingtingDatasourceImpl好了，别弄在CN下了,12
4001,这种危险的判空，可能导致逻辑问题吧：,10
4002,GsonUtils 里没判空，在里面加下判空,14
4003,放到cn,12
4004,这个不能打印吧,12
4005,判空，不需要.toString(),12
4006,把title传过去显示,12
4007,"这种危险的判空，可能导致逻辑问题吧：
1. 万一蜻蜓为空，则另一个不清理了",10
4008,"这个应该放在
ItemBean itemBean = new ItemBean(contentSimpleInfo); 过程里",12
4009,登录帐号 有翻译啊！,4
4010,get(0)后没判空,10
4011,最好每个分支都强匹配门户！不然有风险,14
4012,日志打印注意下级别,12
4013,误删别人字串,12
4014,不需要增加这个字段,12
4015,"<string name=""secondary_charts"" priority=""LT"">""排行榜""</string>
已经有翻译了",10
4016,这么多的空指针风险...,10
4017,逻辑写到base里,12
4018,不需要,4
4019,加错位置了，应该放到cn的资源module里,12
4020,这个类不要用了，用OverseasDatasouce的,12
4021,废弃代码了，改一下,12
4022,debug日志,12
4023,抽取下,12
4024,命名不合适，应该是chart/list,12
4025,命名/chart/detail,12
4026,测试代码不要提交,12
4027,多余代码删掉,12
4028,为什么不写到xml？,0
4029,这些都已经有公共定义的地方了，不需要再自己定义,14
4030,都格式化一下,12
4031,就拿完整id吧，用getMusicid，现在不敏感了,12
4032,别再引入checkstyle了,12
4033,不需要调用super,12
4034,多余的代码删掉,12
4035,变量命名不对,4
4036,服务器没有？ 要么放在string,12
4037,回调方法需要再次判空，防止外部设null,14
4038,日志工具类错误,10
4039,用法不对，需要用SectionLiveEvent传递,12
4040,通过liveEvent推送跳转,12
4041,1. 不是用portal字段和MobileStartup?,12
4042,sign==null的时候验签失败,10
4043,数组越界,10
4044,要定义字串,12
4045,考虑item为空的情况,12
4046,数字,4
4047,放在onCreate不就好了，别开历史倒车,12
4048,"1. 没注释
2. 逻辑可以优化
3. 魔鬼数字",12
4049,主流程需要打印info日志,12
4050,直接强转了,12
4051,保存过一次就永久不保存了吗,4
4052,用工具类,12
4053,把id打印出来诶诶诶,12
4054,"1. checkstyle
2. 注释也和代码对不上，还加在了代码后面，而不是上面",12
4055,error日志，打描述,12
4056,为什么删?,6
4057,这个取不到信息，需要换新的,12
4058,是不是应该break?,4
4059,格式还没改,12
4060,删除下载不需要登录,12
4061,都写下常量,12
4062,用sectionLiveEvent跳,12
4063,LiveData不就好了，还得自己定义这些接口做什么，还容易内存泄漏,8
4064,打印的整个songbean，不合理,12
4065,应该break,12
4066,频繁获取,10
4067,"应该对event.getTaskBean().getItemBean()判空
downLoadSong一定不为空",12
4068,后台不要刷界面，传入lifecycleOwner,12
4069,"对外暴露的都是LiveData,方法名不对，还多了空格",12
4070,命名是PAGE,12
4071,日志不规范,4
4072,没看出来不需要判空,4
4073,数组越界 空指针,10
4074,用常量比较,12
4075,多余吧,4
4076,初始化的时候，给个正确的值,12
4077,"/**
     * 电台
     */
    public static final String RADIO = ""catalog_radio"";
已经重了，需要在播放入口转换成音乐内部认识的，不然不知道有多少坑",14
4078,类名和做的事情对不上,12
4079,影响逻辑了，不能改,12
4080,callback为空 crash？,0
4081,可以考虑新增一个父类，在父类里统一加,12
